id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
9893,2013-08-16,58,32.0,16.0,3.0,17.0,1.0,1984.0,2.0,10.0,78507,Kuncevo,9300000
20729,2014-07-10,52,30.0,14.0,2.0,14.0,1.0,1985.0,2.0,8.0,85721,Brateevo,7400000
15396,2014-02-25,31,19.0,3.0,,5.0,5.0,1963.0,1.0,5.0,130396,Cheremushki,5225000
15413,2014-02-25,46,29.0,5.0,3.0,9.0,1.0,1972.0,2.0,5.0,112221,Chertanovo Juzhnoe,1000000
30134,2015-06-05,73,73.0,5.0,1.0,5.0,1.0,0.0,2.0,1.0,116742,Tverskoe,9009389
17277,2014-04-11,186,86.0,3.0,,3.0,6.0,2010.0,4.0,32.0,57107,Timirjazevskoe,15000000
23674,2014-10-17,46,28.0,1.0,2.0,9.0,1.0,1970.0,2.0,6.0,81887,Hovrino,2000000
26363,2014-12-12,77,51.0,2.0,,8.0,2.0,1957.0,3.0,8.0,106445,Gagarinskoe,21500000
18771,2014-05-22,65,43.0,4.0,,12.0,1.0,1972.0,3.0,6.0,65972,Ostankinskoe,11500000
24589,2014-11-11,40,16.0,7.0,,1.0,1.0,,1.0,12.0,9553,Poselenie Voskresenskoe,5265572
11630,2013-10-28,66,46.0,13.0,2.0,16.0,5.0,1983.0,3.0,7.0,28179,Basmannoe,13300000
15507,2014-02-27,35,18.0,2.0,2.0,12.0,1.0,1980.0,1.0,6.0,78418,Altuf'evskoe,5600000
22178,2014-09-03,46,27.0,9.0,2.0,12.0,1.0,1973.0,2.0,6.0,65972,Ostankinskoe,9100000
15673,2014-03-04,53,28.0,6.0,2.0,8.0,2.0,1962.0,2.0,9.0,57999,Presnenskoe,2000000
19181,2014-05-31,36,,11.0,1.0,1.0,1.0,2014.0,1.0,1.0,156377,Strogino,7644175
29769,2015-05-18,32,18.0,6.0,3.0,9.0,1.0,1990.0,1.0,6.0,104410,Veshnjaki,5400000
18831,2014-05-23,29,17.0,5.0,2.0,5.0,2.0,1964.0,1.0,5.0,57405,Preobrazhenskoe,4750000
24310,2014-11-05,74,41.0,7.0,3.0,14.0,1.0,1994.0,3.0,8.0,145576,Caricyno,14250000
9999,2013-08-22,30,18.0,2.0,2.0,5.0,5.0,1960.0,1.0,6.0,57999,Presnenskoe,5450000
15423,2014-02-26,37,19.0,17.0,2.0,17.0,1.0,1991.0,1.0,8.0,221709,Krjukovo,4500000
20061,2014-06-24,31,15.0,1.0,3.0,9.0,1.0,1969.0,1.0,6.0,43795,Pechatniki,1000000
18507,2014-05-16,52,30.0,11.0,3.0,17.0,1.0,1990.0,2.0,8.0,55125,Babushkinskoe,6500000
16025,2014-03-14,38,18.0,17.0,3.0,25.0,4.0,2001.0,1.0,9.0,85721,Brateevo,6800000
13710,2014-01-14,82,76.0,23.0,1.0,23.0,1.0,1990.0,3.0,1.0,21155,Mitino,11754864
14710,2014-02-07,53,30.0,11.0,,16.0,1.0,1980.0,2.0,8.0,68630,Lianozovo,9000000
21337,2014-08-07,77,52.0,7.0,2.0,14.0,1.0,1995.0,3.0,11.0,221709,Krjukovo,1300000
12625,2013-11-28,39,17.0,6.0,2.0,17.0,1.0,2008.0,1.0,8.0,41504,Beskudnikovskoe,5550000
20218,2014-06-26,38,19.0,4.0,2.0,16.0,1.0,1974.0,1.0,9.0,1452550,Bogorodskoe,6800000
20952,2014-07-18,80,40.0,5.0,1.0,30.0,4.0,2012.0,2.0,13.0,76670,Zjuzino,14634800
12732,2013-12-03,58,32.0,11.0,2.0,17.0,1.0,1990.0,2.0,10.0,221709,Krjukovo,6800000
18244,2014-05-08,62,38.0,4.0,2.0,9.0,1.0,1976.0,3.0,7.0,102590,Danilovskoe,2200000
625,2011-12-15,110,,26.0,,,,,,,101708,Juzhnoportovoe,16118400
12756,2013-12-03,35,19.0,4.0,2.0,12.0,5.0,1976.0,1.0,7.0,1716730,Birjulevo Vostochnoe,4500000
9927,2013-08-20,97,56.0,16.0,1.0,23.0,6.0,2007.0,3.0,10.0,942118,Kurkino,3000000
8657,2013-06-24,39,39.0,8.0,,,,,,,13890,Poselenie Sosenskoe,3940200
13543,2013-12-30,42,26.0,1.0,3.0,5.0,2.0,1964.0,2.0,6.0,43795,Pechatniki,5300000
11829,2013-11-05,75,43.0,5.0,3.0,14.0,1.0,1995.0,3.0,10.0,85219,Matushkino,1000000
18822,2014-05-23,78,44.0,4.0,3.0,17.0,1.0,2002.0,3.0,12.0,130229,Moskvorech'e-Saburovo,13250000
30239,2015-06-10,64,1.0,7.0,1.0,15.0,6.0,2015.0,2.0,1.0,13890,Poselenie Sosenskoe,5566140
7345,2013-04-16,84,57.0,5.0,,,,,,,123280,Taganskoe,16200000
29447,2015-04-28,132,70.0,24.0,4.0,25.0,1.0,2009.0,3.0,18.0,7341,Poselenie Moskovskij,6700000
16002,2014-03-13,32,16.0,8.0,3.0,12.0,1.0,1973.0,1.0,7.0,157010,Ivanovskoe,5500000
21817,2014-08-23,62,32.0,3.0,1.0,17.0,1.0,2014.0,2.0,10.0,21819,Poselenie Desjonovskoe,5654553
29918,2015-05-25,54,32.0,11.0,3.0,17.0,1.0,2000.0,2.0,9.0,165727,Mar'ino,11100000
11428,2013-10-22,38,20.0,8.0,1.0,12.0,1.0,1983.0,1.0,8.0,1716730,Birjulevo Vostochnoe,5100000
14027,2014-01-23,74,45.0,2.0,3.0,17.0,1.0,1989.0,3.0,10.0,101708,Juzhnoportovoe,10850000
24868,2014-11-18,59,44.0,4.0,2.0,9.0,1.0,1970.0,2.0,6.0,104410,Veshnjaki,1000000
18921,2014-05-26,58,58.0,2.0,1.0,17.0,1.0,2013.0,2.0,10.0,21819,Poselenie Desjonovskoe,5361876
27663,2015-02-02,42,17.0,5.0,3.0,17.0,1.0,1998.0,1.0,12.0,61039,Ramenki,11200000
23999,2014-10-27,41,21.0,4.0,2.0,12.0,1.0,1983.0,1.0,8.0,89971,Ljublino,6250000
9037,2013-07-09,30,18.0,1.0,3.0,5.0,2.0,1963.0,1.0,5.0,1452550,Bogorodskoe,3900000
27575,2015-01-28,62,62.0,2.0,1.0,22.0,1.0,2015.0,1.0,1.0,39873,Poselenie Shherbinka,5069673
15706,2014-03-05,33,18.0,1.0,2.0,12.0,5.0,1971.0,1.0,9.0,145576,Caricyno,5100000
9739,2013-08-09,103,103.0,24.0,,,,,,,7341,Poselenie Moskovskij,8269489
14020,2014-01-23,36,36.0,1.0,2.0,17.0,1.0,1986.0,1.0,7.0,123000,Kon'kovo,5650000
30404,2015-06-24,36,17.0,18.0,,22.0,1.0,2012.0,1.0,9.0,76670,Zjuzino,2000000
22322,2014-09-08,86,86.0,13.0,3.0,1.0,1.0,1.0,3.0,1.0,13890,Poselenie Sosenskoe,9239506
25208,2014-11-24,59,,19.0,1.0,21.0,1.0,,2.0,1.0,116742,Tverskoe,6146400
29994,2015-05-28,73,43.0,11.0,3.0,16.0,1.0,1982.0,3.0,10.0,113897,Troparevo-Nikulino,13500000
3978,2012-09-29,20,14.0,4.0,,,,,,,125111,Solncevo,2716000
13314,2013-12-21,61,32.0,15.0,3.0,17.0,1.0,2008.0,2.0,12.0,7341,Poselenie Moskovskij,3965000
23177,2014-10-01,44,29.0,3.0,3.0,4.0,2.0,1890.0,3.0,6.0,55590,Krasnosel'skoe,12500000
28557,2015-03-23,84,,13.0,1.0,22.0,1.0,0.0,3.0,1.0,17790,Poselenie Vnukovskoe,9982898
14932,2014-02-12,35,34.0,4.0,1.0,10.0,1.0,2013.0,1.0,10.0,2942,Poselenie Filimonkovskoe,2503764
29038,2015-04-10,44,28.0,3.0,2.0,9.0,1.0,1973.0,2.0,5.0,12327,Gol'janovo,6800000
1209,2012-02-15,54,38.0,5.0,,,,,,,89971,Ljublino,6100000
21504,2014-08-13,75,44.0,14.0,1.0,17.0,1.0,2015.0,3.0,10.0,247469,Nekrasovka,6993600
3472,2012-09-04,45,26.0,9.0,,,,,,,81980,Jaroslavskoe,1000000
22119,2014-09-02,91,87.0,3.0,1.0,4.0,1.0,0.0,3.0,12.0,5740,Poselenie Pervomajskoe,5955300
4401,2012-10-26,58,54.0,7.0,,,,,,,21155,Mitino,7670520
30105,2015-06-03,44,30.0,2.0,2.0,5.0,1.0,1960.0,2.0,5.0,155427,Horoshevo-Mnevniki,7200000
22207,2014-09-04,79,51.0,1.0,3.0,5.0,2.0,1959.0,3.0,8.0,57107,Timirjazevskoe,10925000
23897,2014-10-23,31,19.0,3.0,3.0,5.0,2.0,1961.0,1.0,5.0,178473,Pokrovskoe Streshnevo,6700000
9623,2013-08-05,65,35.0,7.0,1.0,12.0,1.0,1.0,2.0,1.0,87713,Zapadnoe Degunino,5415070
27776,2015-02-07,40,18.0,2.0,2.0,17.0,2.0,2004.0,1.0,8.0,78616,Severnoe Butovo,7250000
15760,2014-03-05,38,,17.0,1.0,17.0,1.0,,1.0,1.0,116742,Tverskoe,4370781
19742,2014-06-17,31,16.0,5.0,2.0,5.0,2.0,1960.0,1.0,5.0,1362363,Akademicheskoe,6600000
17146,2014-04-08,50,34.0,6.0,3.0,9.0,1.0,1968.0,3.0,6.0,31167,Kuz'minki,7050000
23326,2014-10-07,39,39.0,9.0,1.0,17.0,6.0,2015.0,1.0,1.0,2942,Poselenie Filimonkovskoe,3205282
264,2011-11-01,36,22.0,5.0,,,,,,,145576,Caricyno,5200000
19216,2014-06-02,61,1.0,8.0,1.0,17.0,1.0,2014.0,2.0,1.0,13890,Poselenie Sosenskoe,8020375
6246,2013-03-04,53,30.0,7.0,,,,,,,89467,Fili Davydkovo,8400000
11623,2013-10-28,62,62.0,16.0,,17.0,1.0,1.0,2.0,1.0,7341,Poselenie Moskovskij,5294087
13683,2014-01-13,41,26.0,5.0,2.0,5.0,1.0,1965.0,2.0,8.0,139322,Severnoe Izmajlovo,5400000
27373,2015-01-19,56,42.0,4.0,2.0,5.0,2.0,1964.0,3.0,5.0,89971,Ljublino,8100000
18146,2014-05-06,37,,10.0,,17.0,1.0,,1.0,1.0,125111,Solncevo,3860454
11928,2013-11-07,55,28.0,18.0,3.0,18.0,1.0,2006.0,2.0,9.0,1452550,Bogorodskoe,10750000
11175,2013-10-11,47,45.0,9.0,3.0,9.0,1.0,1976.0,2.0,6.0,130396,Cheremushki,2000000
23363,2014-10-08,38,19.0,9.0,3.0,17.0,1.0,2000.0,1.0,8.0,41504,Beskudnikovskoe,1000000
24844,2014-11-18,65,64.0,11.0,1.0,12.0,4.0,2015.0,3.0,11.0,2942,Poselenie Filimonkovskoe,4605291
29952,2015-05-26,32,21.0,8.0,3.0,9.0,5.0,1962.0,1.0,5.0,65972,Ostankinskoe,2000000
14013,2014-01-22,33,33.0,2.0,3.0,9.0,1.0,1970.0,1.0,6.0,111874,Chertanovo Central'noe,5600000
13293,2013-12-20,79,47.0,3.0,3.0,9.0,1.0,2003.0,3.0,8.0,102618,Juzhnoe Butovo,10900000
21487,2014-08-13,47,31.0,1.0,2.0,12.0,5.0,1967.0,2.0,8.0,57405,Preobrazhenskoe,7550000
23295,2014-10-06,39,,9.0,1.0,20.0,1.0,2016.0,1.0,10.0,115352,Nagornoe,8630820
13538,2013-12-30,30,18.0,4.0,2.0,5.0,5.0,1962.0,1.0,5.0,155427,Horoshevo-Mnevniki,5100000
25271,2014-11-25,31,18.0,4.0,3.0,9.0,2.0,1963.0,1.0,7.0,101708,Juzhnoportovoe,7100000
1350,2012-02-27,58,31.0,4.0,,,,,,,178264,Jasenevo,9200000
25667,2014-12-02,51,51.0,3.0,1.0,17.0,1.0,0.0,2.0,1.0,116742,Tverskoe,6192373
11788,2013-11-05,74,,1.0,,0.0,6.0,,2.0,0.0,17790,Poselenie Vnukovskoe,6330265
28115,2015-02-27,58,42.0,7.0,2.0,9.0,1.0,1974.0,3.0,6.0,32071,Staroe Krjukovo,7500000
10251,2013-09-03,35,18.0,6.0,2.0,9.0,2.0,1976.0,1.0,8.0,108171,Zamoskvorech'e,8750000
4113,2012-10-09,42,29.0,1.0,,,,,,,123000,Kon'kovo,5600000
11273,2013-10-16,37,19.0,13.0,3.0,14.0,1.0,1974.0,1.0,9.0,36154,Perovo,6500000
14373,2014-01-30,55,37.0,5.0,2.0,5.0,1.0,1962.0,3.0,5.0,112804,Filevskij Park,5000000
11602,2013-10-28,59,59.0,4.0,1.0,25.0,1.0,,2.0,1.0,7341,Poselenie Moskovskij,5876815
22785,2014-09-23,82,82.0,4.0,3.0,10.0,1.0,0.0,3.0,8.0,111023,Ochakovo-Matveevskoe,1100000
26539,2014-12-16,77,46.0,9.0,2.0,14.0,1.0,1993.0,3.0,10.0,1318695,Vyhino-Zhulebino,11000000
10129,2013-08-28,43,28.0,5.0,2.0,5.0,2.0,1963.0,2.0,5.0,79576,Losinoostrovskoe,5800000
13108,2013-12-13,36,16.0,4.0,4.0,12.0,2.0,1986.0,1.0,7.0,61396,Otradnoe,7000000
16666,2014-03-28,52,52.0,17.0,1.0,17.0,1.0,2014.0,2.0,1.0,17790,Poselenie Vnukovskoe,6124801
11372,2013-10-21,36,17.0,14.0,3.0,17.0,1.0,1981.0,1.0,10.0,1716730,Birjulevo Vostochnoe,5000000
26868,2014-12-19,120,1.0,6.0,1.0,6.0,1.0,2014.0,3.0,1.0,122862,Izmajlovo,23975728
20266,2014-06-27,57,,20.0,1.0,1.0,1.0,1.0,2.0,1.0,21155,Mitino,9704567
17526,2014-04-17,39,20.0,1.0,3.0,12.0,1.0,1980.0,1.0,8.0,156377,Strogino,6350000
15493,2014-02-27,39,,17.0,1.0,1.0,1.0,,1.0,1.0,247469,Nekrasovka,4542500
16211,2014-03-19,35,17.0,5.0,2.0,12.0,1.0,1978.0,1.0,6.0,61396,Otradnoe,4500000
25463,2014-11-28,64,64.0,2.0,,17.0,1.0,,2.0,1.0,7341,Poselenie Moskovskij,5861293
20169,2014-06-26,31,19.0,2.0,2.0,5.0,2.0,1962.0,1.0,5.0,105663,Juzhnoe Tushino,5250000
17342,2014-04-14,31,17.0,4.0,2.0,5.0,1.0,1963.0,1.0,5.0,103746,Metrogorodok,5515000
10300,2013-09-05,89,,22.0,3.0,22.0,1.0,2013.0,3.0,1.0,125354,Chertanovo Severnoe,13194708
23464,2014-10-10,43,26.0,3.0,2.0,5.0,2.0,1967.0,2.0,5.0,94564,Golovinskoe,7700000
11673,2013-10-30,40,,17.0,,17.0,1.0,,1.0,1.0,7341,Poselenie Moskovskij,3800280
21387,2014-08-08,35,19.0,4.0,3.0,3.0,2.0,1974.0,1.0,8.0,106445,Gagarinskoe,8900000
6755,2013-03-25,62,,15.0,,,,,,,247469,Nekrasovka,5541804
17742,2014-04-23,58,44.0,9.0,3.0,9.0,1.0,1972.0,3.0,5.0,112221,Chertanovo Juzhnoe,7950000
19626,2014-06-11,40,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,247469,Nekrasovka,5139000
25210,2014-11-24,32,18.0,4.0,2.0,9.0,1.0,1979.0,1.0,5.0,156377,Strogino,6000000
18710,2014-05-21,38,19.0,13.0,2.0,14.0,1.0,1992.0,1.0,8.0,221709,Krjukovo,5150000
21107,2014-07-26,48,32.0,5.0,3.0,5.0,1.0,1965.0,3.0,5.0,89467,Fili Davydkovo,7900000
13852,2014-01-17,44,30.0,5.0,2.0,5.0,2.0,1961.0,2.0,5.0,80917,Marfino,6200000
24933,2014-11-19,52,30.0,6.0,2.0,14.0,1.0,1994.0,2.0,8.0,165727,Mar'ino,9300000
26762,2014-12-18,32,18.0,5.0,2.0,5.0,1.0,1963.0,1.0,5.0,103746,Metrogorodok,5250000
24719,2014-11-13,36,22.0,2.0,2.0,9.0,5.0,1962.0,2.0,7.0,118945,Vostochnoe Izmajlovo,3000000
1598,2012-03-20,43,27.0,1.0,,,,,,,81980,Jaroslavskoe,5700000
15512,2014-02-27,52,29.0,7.0,3.0,14.0,2.0,1976.0,2.0,8.0,57405,Preobrazhenskoe,11300000
29882,2015-05-22,58,32.0,8.0,3.0,17.0,1.0,1997.0,2.0,10.0,85721,Brateevo,8800000
9066,2013-07-09,43,43.0,6.0,,,,,,,221709,Krjukovo,4498010
21788,2014-08-22,31,1.0,3.0,1.0,5.0,1.0,1965.0,1.0,1.0,76670,Zjuzino,1000000
16253,2014-03-19,60,60.0,17.0,1.0,25.0,1.0,0.0,2.0,0.0,7341,Poselenie Moskovskij,6471885
14425,2014-01-31,45,19.0,3.0,1.0,5.0,1.0,2013.0,1.0,1.0,12061,Poselenie Krasnopahorskoe,2938008
28912,2015-04-06,47,30.0,11.0,2.0,12.0,1.0,1975.0,2.0,6.0,77878,Orehovo-Borisovo Severnoe,7000000
13197,2013-12-17,59,59.0,24.0,1.0,1.0,1.0,2012.0,2.0,1.0,156377,Strogino,11309400
13912,2014-01-20,35,19.0,10.0,3.0,16.0,1.0,1976.0,1.0,8.0,86206,Bibirevo,6700000
29925,2015-05-25,97,93.0,15.0,1.0,17.0,1.0,2015.0,3.0,1.0,115352,Nagornoe,17619922
29258,2015-04-20,76,43.0,7.0,3.0,12.0,1.0,1986.0,3.0,8.0,103746,Metrogorodok,12600000
27263,2015-01-13,82,41.0,8.0,2.0,18.0,4.0,2005.0,2.0,12.0,942118,Kurkino,16100000
27540,2015-01-27,78,52.0,3.0,3.0,9.0,6.0,1956.0,3.0,8.0,64317,Lomonosovskoe,21000000
18383,2014-05-13,45,29.0,3.0,2.0,5.0,1.0,1964.0,2.0,5.0,53786,Severnoe Tushino,3000000
29107,2015-04-14,41,21.0,4.0,2.0,12.0,1.0,1990.0,1.0,8.0,76156,Nagatino-Sadovniki,7400000
28217,2015-03-05,76,45.0,8.0,3.0,17.0,1.0,1987.0,3.0,10.0,67710,Krylatskoe,14700000
3783,2012-09-22,44,27.0,8.0,,,,,,,145088,Birjulevo Zapadnoe,5600000
28412,2015-03-17,87,56.0,7.0,2.0,9.0,2.0,1954.0,3.0,9.0,76156,Nagatino-Sadovniki,13450000
22406,2014-09-10,71,71.0,7.0,1.0,1.0,1.0,2015.0,3.0,1.0,247469,Nekrasovka,6993600
11001,2013-10-04,58,34.0,5.0,3.0,17.0,1.0,1998.0,2.0,10.0,165727,Mar'ino,9400000
28908,2015-04-06,32,18.0,6.0,3.0,9.0,1.0,1967.0,1.0,6.0,53786,Severnoe Tushino,5800000
11822,2013-11-05,69,45.0,6.0,2.0,6.0,2.0,1927.0,3.0,6.0,85083,Sokolinaja Gora,10400000
21772,2014-08-22,46,30.0,5.0,2.0,12.0,1.0,1966.0,2.0,9.0,32071,Staroe Krjukovo,6250000
8559,2013-06-18,30,18.0,4.0,,,,,,,37502,Sviblovo,5250000
17104,2014-04-08,56,,2.0,1.0,16.0,1.0,2014.0,2.0,1.0,39873,Poselenie Shherbinka,5483590
6756,2013-03-25,28,26.0,2.0,,,,,,,2942,Poselenie Filimonkovskoe,1932166
21169,2014-07-30,34,21.0,1.0,2.0,4.0,2.0,1972.0,1.0,5.0,76308,Vostochnoe,4900000
29453,2015-04-28,48,16.0,4.0,1.0,17.0,6.0,2015.0,1.0,13.0,7341,Poselenie Moskovskij,6494997
26018,2014-12-08,43,26.0,5.0,2.0,5.0,5.0,1961.0,2.0,6.0,87713,Zapadnoe Degunino,6000000
13842,2014-01-17,45,40.0,2.0,1.0,2.0,1.0,2014.0,1.0,12.0,9553,Poselenie Voskresenskoe,4951853
26692,2014-12-17,38,23.0,8.0,3.0,12.0,5.0,1968.0,2.0,5.0,145576,Caricyno,6400000
24864,2014-11-18,51,30.0,7.0,,17.0,1.0,2009.0,2.0,9.0,7341,Poselenie Moskovskij,3193000
24359,2014-11-06,47,46.0,12.0,1.0,12.0,4.0,2014.0,2.0,1.0,2942,Poselenie Filimonkovskoe,3837492
16752,2014-03-31,37,22.0,2.0,2.0,9.0,5.0,1964.0,2.0,7.0,36154,Perovo,7300000
19628,2014-06-11,44,28.0,5.0,2.0,5.0,2.0,1959.0,2.0,5.0,83369,Rjazanskij,5600000
16032,2014-03-14,42,27.0,1.0,,5.0,2.0,1964.0,2.0,5.0,101982,Tekstil'shhiki,12000000
22310,2014-09-08,64,64.0,1.0,1.0,3.0,4.0,2014.0,2.0,0.0,2942,Poselenie Filimonkovskoe,5877000
22730,2014-09-20,39,19.0,9.0,3.0,17.0,1.0,2007.0,1.0,7.0,122873,Severnoe,5500000
13617,2014-01-10,47,31.0,13.0,2.0,14.0,1.0,1972.0,2.0,8.0,108171,Zamoskvorech'e,6900000
26558,2014-12-16,63,63.0,3.0,1.0,0.0,4.0,2015.0,2.0,0.0,115352,Nagornoe,14684859
15815,2014-03-07,63,44.0,7.0,,12.0,1.0,1977.0,3.0,6.0,78418,Altuf'evskoe,2500000
19888,2014-06-20,38,38.0,15.0,1.0,17.0,1.0,2014.0,1.0,1.0,116742,Tverskoe,4960532
18492,2014-05-16,60,28.0,5.0,3.0,9.0,1.0,1969.0,2.0,12.0,37807,Savelki,6600000
26782,2014-12-18,41,16.0,3.0,3.0,25.0,6.0,2004.0,1.0,12.0,1716730,Birjulevo Vostochnoe,990000
21958,2014-08-28,54,32.0,12.0,,16.0,1.0,1979.0,2.0,9.0,27992,Juzhnoe Medvedkovo,8500000
22040,2014-08-30,73,42.0,5.0,2.0,7.0,2.0,1917.0,3.0,9.0,47245,Meshhanskoe,17250000
13083,2013-12-13,41,20.0,4.0,3.0,12.0,1.0,1981.0,1.0,8.0,156377,Strogino,7450000
28418,2015-03-17,134,134.0,3.0,1.0,3.0,5.0,0.0,3.0,0.0,13890,Poselenie Sosenskoe,13000000
29905,2015-05-25,46,46.0,18.0,1.0,25.0,1.0,2015.0,1.0,10.0,112804,Filevskij Park,10055536
7253,2013-04-12,82,82.0,,,,,,,,143661,Troickij okrug,3493500
9271,2013-07-17,58,32.0,13.0,4.0,22.0,1.0,2002.0,2.0,10.0,130229,Moskvorech'e-Saburovo,11600000
17758,2014-04-23,30,18.0,6.0,2.0,9.0,2.0,1970.0,1.0,5.0,157010,Ivanovskoe,4900000
26823,2014-12-18,42,27.0,5.0,3.0,7.0,2.0,1930.0,2.0,6.0,116742,Tverskoe,13800000
25134,2014-11-22,101,63.0,3.0,3.0,22.0,1.0,1988.0,4.0,10.0,165727,Mar'ino,14200000
6559,2013-03-18,43,,14.0,,,,,,,9553,Poselenie Voskresenskoe,4238000
14590,2014-02-05,54,30.0,15.0,,17.0,1.0,2011.0,2.0,9.0,17790,Poselenie Vnukovskoe,6093750
18322,2014-05-12,37,19.0,3.0,2.0,16.0,5.0,1998.0,1.0,9.0,156377,Strogino,6700000
26850,2014-12-19,61,30.0,9.0,3.0,12.0,1.0,2005.0,2.0,10.0,1362363,Akademicheskoe,15000000
14422,2014-01-31,38,37.0,2.0,1.0,4.0,6.0,2015.0,1.0,1.0,2942,Poselenie Filimonkovskoe,2552421
21514,2014-08-14,38,21.0,7.0,2.0,12.0,5.0,1965.0,2.0,6.0,155427,Horoshevo-Mnevniki,1000000
30165,2015-06-08,37,,13.0,,17.0,1.0,2015.0,1.0,10.0,17790,Poselenie Vnukovskoe,4933400
2537,2012-06-15,54,32.0,6.0,,,,,,,166803,Shhukino,9300000
16879,2014-04-02,35,19.0,7.0,2.0,12.0,5.0,1970.0,1.0,9.0,1318695,Vyhino-Zhulebino,5650000
10079,2013-08-26,106,,2.0,1.0,2.0,1.0,2014.0,6.0,0.0,5740,Poselenie Pervomajskoe,4980000
8846,2013-07-02,38,19.0,3.0,,,,,,,78616,Severnoe Butovo,7000000
17545,2014-04-17,51,30.0,4.0,2.0,16.0,1.0,1980.0,2.0,8.0,81980,Jaroslavskoe,8500000
23932,2014-10-24,41,26.0,1.0,2.0,5.0,1.0,1964.0,2.0,5.0,145576,Caricyno,6200000
18561,2014-05-19,43,43.0,5.0,,20.0,1.0,1.0,1.0,1.0,17790,Poselenie Vnukovskoe,5347463
21179,2014-07-30,71,40.0,5.0,3.0,12.0,6.0,2011.0,2.0,13.0,13890,Poselenie Sosenskoe,4911450
21810,2014-08-22,38,38.0,3.0,1.0,17.0,1.0,2013.0,1.0,10.0,21819,Poselenie Desjonovskoe,4043090
24209,2014-10-31,32,21.0,9.0,,9.0,5.0,1966.0,1.0,5.0,61039,Ramenki,2000000
21381,2014-08-08,58,42.0,3.0,2.0,9.0,2.0,1974.0,3.0,5.0,155427,Horoshevo-Mnevniki,9600000
21497,2014-08-13,42,27.0,9.0,2.0,9.0,1.0,1974.0,2.0,5.0,129207,Orehovo-Borisovo Juzhnoe,6750000
11244,2013-10-15,41,10.0,15.0,,17.0,2.0,2004.0,2.0,19.0,143661,Troickij okrug,4900000
21111,2014-07-26,37,18.0,14.0,3.0,14.0,5.0,1992.0,1.0,8.0,1318695,Vyhino-Zhulebino,1500000
13810,2014-01-16,35,20.0,8.0,2.0,9.0,1.0,1977.0,1.0,6.0,129207,Orehovo-Borisovo Juzhnoe,5400000
26285,2014-12-11,54,32.0,13.0,3.0,14.0,1.0,1997.0,2.0,9.0,1318695,Vyhino-Zhulebino,8600000
24743,2014-11-14,74,45.0,10.0,2.0,17.0,1.0,2000.0,3.0,9.0,64931,Vostochnoe Degunino,13000000
20635,2014-07-07,56,56.0,12.0,1.0,12.0,2.0,2013.0,2.0,10.0,21819,Poselenie Desjonovskoe,5102646
11677,2013-10-30,59,44.0,1.0,3.0,9.0,1.0,1974.0,3.0,5.0,76156,Nagatino-Sadovniki,8150000
11394,2013-10-21,36,,10.0,3.0,12.0,1.0,2013.0,1.0,1.0,21819,Poselenie Desjonovskoe,3387323
10508,2013-09-14,39,37.0,13.0,1.0,17.0,4.0,2015.0,1.0,9.0,247469,Nekrasovka,4061390
12200,2013-11-15,39,20.0,7.0,3.0,12.0,1.0,1980.0,1.0,8.0,112221,Chertanovo Juzhnoe,6400000
22991,2014-09-27,44,17.0,2.0,2.0,24.0,6.0,2008.0,1.0,11.0,83844,Obruchevskoe,10300000
27367,2015-01-19,34,19.0,2.0,2.0,12.0,5.0,1972.0,1.0,9.0,19940,Nizhegorodskoe,4500000
19075,2014-05-29,32,17.0,12.0,3.0,12.0,5.0,1966.0,1.0,10.0,57995,Sokol,7600000
11288,2013-10-16,38,19.0,8.0,,16.0,1.0,1979.0,1.0,8.0,27992,Juzhnoe Medvedkovo,2000000
24771,2014-11-14,39,19.0,6.0,2.0,17.0,1.0,1994.0,1.0,8.0,21155,Mitino,1000000
18945,2014-05-27,52,30.0,1.0,2.0,12.0,1.0,1979.0,2.0,9.0,156377,Strogino,8100000
22889,2014-09-24,36,18.0,5.0,3.0,9.0,2.0,1968.0,1.0,9.0,78810,Koptevo,7000000
4939,2012-11-26,62,,17.0,,,,,,,17790,Poselenie Vnukovskoe,4810390
19900,2014-06-20,59,44.0,9.0,2.0,9.0,1.0,1971.0,3.0,5.0,100846,Dmitrovskoe,7600000
9694,2013-08-07,54,32.0,6.0,,17.0,1.0,1988.0,2.0,9.0,132349,Novo-Peredelkino,7500000
10976,2013-10-04,39,23.0,12.0,3.0,19.0,1.0,1967.0,2.0,7.0,118843,Prospekt Vernadskogo,8300000
10625,2013-09-20,58,34.0,16.0,3.0,22.0,1.0,2004.0,2.0,10.0,125111,Solncevo,8300000
19292,2014-06-03,32,20.0,1.0,2.0,5.0,1.0,1965.0,1.0,5.0,36154,Perovo,4800000
29468,2015-04-29,33,21.0,4.0,2.0,9.0,5.0,1966.0,1.0,5.0,57107,Timirjazevskoe,5950000
19603,2014-06-11,44,28.0,2.0,3.0,9.0,1.0,1969.0,2.0,6.0,12327,Gol'janovo,4200000
30411,2015-06-24,82,47.0,2.0,3.0,10.0,1.0,2002.0,3.0,10.0,102618,Juzhnoe Butovo,11500000
12379,2013-11-21,44,29.0,4.0,2.0,5.0,1.0,2013.0,2.0,5.0,122862,Izmajlovo,6750000
